Fund Holdings as of,"2026/08/20"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"4503","ASTELLAS PHARMA","Pharmaceutical","Equity","3,164,678,400.00","0.53","3,164,678,400.00","1,308,800.00","2,418.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8801","MITSUI FUDOSAN","Real Estate ex REIT","Equity","3,154,926,000.00","0.53","3,154,926,000.00","2,117,400.00","1,490.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8015","TOYOTA TSUSHO","Wholesale Trade","Equity","3,023,339,000.00","0.51","3,023,339,000.00","420,200.00","7,195.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6273","SMC (JAPAN) CORP","Machinery","Equity","3,018,463,000.00","0.51","3,018,463,000.00","42,700.00","70,690.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7751","CANON","Electric Appliances","Equity","3,015,117,000.00","0.51","3,015,117,000.00","667,800.00","4,515.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7936","ASICS","Other Products","Equity","3,013,629,300.00","0.51","3,013,629,300.00","612,900.00","4,917.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4901","FUJIFILM HOLDINGS","Chemicals","Equity","2,873,850,000.00","0.49","2,873,850,000.00","892,500.00","3,220.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6902","DENSO","Transportation Equipment","Equity","2,835,711,200.00","0.48","2,835,711,200.00","1,457,200.00","1,946.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"5401","NIPPON STEEL","Iron & Steel","Equity","2,774,456,100.00","0.47","2,774,456,100.00","4,184,700.00","663.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"5020","ENEOS HOLDINGS","Oil & Coal Products","Equity","2,746,984,600.00","0.46","2,746,984,600.00","2,108,200.00","1,303.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"1605","INPEX","Mining","Equity","2,709,847,600.00","0.46","2,709,847,600.00","700,400.00","3,869.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4661","ORIENTAL LAND","Services","Equity","2,681,665,000.00","0.45","2,681,665,000.00","901,400.00","2,975.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4543","TERUMO","Precision Instruments","Equity","2,546,612,600.00","0.43","2,546,612,600.00","988,400.00","2,576.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4452","KAO","Chemicals","Equity","2,510,194,500.00","0.42","2,510,194,500.00","706,500.00","3,553.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9022","CENTRAL JAPAN RAILWAY","Land Transportation","Equity","2,368,085,500.00","0.40","2,368,085,500.00","612,700.00","3,865.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7269","SUZUKI MOTOR","Transportation Equipment","Equity","2,280,256,200.00","0.39","2,280,256,200.00","1,092,600.00","2,087.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"5713","SUMITOMO METAL MINING","Nonferrous Metal","Equity","2,234,426,000.00","0.38","2,234,426,000.00","210,200.00","10,630.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4004","RESONAC HOLDINGS","Chemicals","Equity","2,202,004,500.00","0.37","2,202,004,500.00","138,100.00","15,945.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6920","LASERTEC","Electric Appliances","Equity","2,197,097,000.00","0.37","2,197,097,000.00","62,900.00","34,930.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7832","BANDAI NAMCO HOLDINGS INC","Other Products","Equity","2,191,608,400.00","0.37","2,191,608,400.00","394,600.00","5,554.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7013","IHI","Machinery","Equity","2,166,904,950.00","0.37","2,166,904,950.00","782,700.00","2,768.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9503","KANSAI ELECTRIC POWER","Electric Power & Gas","Equity","2,062,112,250.00","0.35","2,062,112,250.00","806,300.00","2,557.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6326","KUBOTA","Machinery","Equity","2,013,504,900.00","0.34","2,013,504,900.00","760,100.00","2,649.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9101","NIPPON YUSEN","Marine Transportation","Equity","1,992,294,000.00","0.34","1,992,294,000.00","293,200.00","6,795.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9104","MITSUI OSK LINES","Marine Transportation","Equity","1,966,048,200.00","0.33","1,966,048,200.00","282,600.00","6,957.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"2503","KIRIN HOLDINGS","Foods","Equity","1,926,836,000.00","0.33","1,926,836,000.00","635,500.00","3,032.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"1925","DAIWA HOUSE INDUSTRY","Construction","Equity","1,877,143,600.00","0.32","1,877,143,600.00","403,600.00","4,651.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8601","DAIWA SECURITIES GROUP INC","Securities","Equity","1,840,808,900.00","0.31","1,840,808,900.00","1,047,700.00","1,757.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"2502","ASAHI GROUP HOLDINGS","Foods","Equity","1,838,817,150.00","0.31","1,838,817,150.00","1,100,100.00","1,671.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9735","SECOM","Services","Equity","1,816,987,200.00","0.31","1,816,987,200.00","285,600.00","6,362.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6361","EBARA","Machinery","Equity","1,790,763,800.00","0.30","1,790,763,800.00","356,300.00","5,026.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8697","JAPAN EXCHANGE GROUP","Other Financing Business","Equity","1,787,608,200.00","0.30","1,787,608,200.00","803,600.00","2,224.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7733","OLYMPUS","Precision Instruments","Equity","1,762,722,000.00","0.30","1,762,722,000.00","806,000.00","2,187.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8473","SBI HOLDINGS INC","Securities","Equity","1,613,181,700.00","0.27","1,613,181,700.00","514,900.00","3,133.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4507","SHIONOGI","Pharmaceutical","Equity","1,596,746,250.00","0.27","1,596,746,250.00","544,500.00","2,932.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9502","CHUBU ELECTRIC POWER INC","Electric Power & Gas","Equity","1,576,075,000.00","0.27","1,576,075,000.00","548,200.00","2,875.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
