Fund Holdings as of,2026/08/19,,,,,,,,,,,,
 ,,,,,,,,,,,,,
Code,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
8308,RESONA HOLDINGS,Banks,Equity,252616800,0.01,252616800,107200,2356.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
7004,KANADEVIA,Machinery,Equity,249132800,0.01,249132800,214400,1162,Japan,Tokyo Stock Exchange,JPY,1,JPY
7261,MAZDA MOTOR,Transportation Equipment,Equity,243236800,0.01,243236800,214400,1134.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
5406,KOBE STEEL,Iron & Steel,Equity,213220800,0.01,213220800,107200,1989,Japan,Tokyo Stock Exchange,JPY,1,JPY
4689,LY CORP,Information & Communication,Equity,211912960,0.01,211912960,428800,494.2,Japan,Tokyo Stock Exchange,JPY,1,JPY
5411,JFE HOLDINGS,Iron & Steel,Equity,192370400,0.01,192370400,107200,1794.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
9501,TOKYO ELECTRIC POWER HOLDINGS INC,Electric Power & Gas,Equity,53814400,0,53814400,107200,502,Japan,Tokyo Stock Exchange,JPY,1,JPY
7211,MITSUBISHI MOTORS,Transportation Equipment,Equity,36308640,0,36308640,107200,338.7,Japan,Tokyo Stock Exchange,JPY,1,JPY
NKU6,NIKKEI 225 (OSE) SEP 26,Other,Futures,0,0,4845520000,74,65480,-,Osaka Securities Exchange,JPY,1,JPY
 ,,,,,,,,,,,,,
