Fund Holdings as of,"2026/08/21"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"SKFINDIA","SKF INDIA LTD","Consumer Discretionary","Equity","874,632.57","0.00","874,632.57","273,643.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"100090","SK OCEANPLANT COLTD LTD","Industrials","Equity","874,632.57","0.00","874,632.57","466,870.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"NEWGEN","NEWGEN SOFTWARE TECHNOLOGIES LTD","Information Technology","Equity","874,632.57","0.00","874,632.57","830,076.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"600580","WOLONG ELECTRIC DRIVE GROUP LTD A","Industrials","Equity","874,632.57","0.00","874,632.57","992,300.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"2707","FORMOSA INTERNATIONAL HOTELS CORP","Consumer Discretionary","Equity","871,595.65","0.00","871,595.65","810,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"1478","Q TECHNOLOGY (GROUP) LTD","Information Technology","Equity","871,595.65","0.00","871,595.65","5,346,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"4050","SAUDI AUTOMOTIVE SERVICES","Consumer Discretionary","Equity","868,558.73","0.00","868,558.73","393,641.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"600536","CHINA NATIONAL SOFTWARE & SERVICE","Information Technology","Equity","868,558.73","0.00","868,558.73","850,680.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"603568","ZHEJIANG WEIMING ENVIRONMENT PROTE","Industrials","Equity","868,558.73","0.00","868,558.73","2,051,887.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"SPP","SPAR GROUP LTD","Consumer Staples","Equity","865,521.81","0.00","865,521.81","1,807,086.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"1798","CHINA DATANG CORPORATION RENEWABLE","Utilities","Equity","865,521.81","0.00","865,521.81","30,651,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"688387","CICT MOBILE COMMUNICATION TECHNOLO","Information Technology","Equity","865,521.81","0.00","865,521.81","2,373,800.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"KOSSAN","KOSSAN RUBBER INDUSTRIES","Health Care","Equity","862,484.89","0.00","862,484.89","16,264,700.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"AVANTIFEED","AVANTI FEEDS LTD","Consumer Staples","Equity","862,484.89","0.00","862,484.89","503,813.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"600585","ANHUI CONCH CEMENT A","Materials","Equity","862,484.89","0.00","862,484.89","1,725,329.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"336","HUABAO INTERNATIONAL HOLDINGS","Materials","Equity","859,447.97","0.00","859,447.97","11,200,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"GISS","GULF INTERNATIONAL SERVICES","Energy","Equity","859,447.97","0.00","859,447.97","9,968,978.00","-","Qatar","Qatar Exchange","JPY","-","QAR"
"GOTO","GOTO GOJEK TOKOPEDIA","Consumer Discretionary","Equity","859,447.97","0.00","859,447.97","3,663,441,000.00","0.00","Indonesia","Indonesia Stock Exchange","JPY","-","IDR"
"1723","CHINA STEEL CHEMICAL CORP","Materials","Equity","856,411.05","0.00","856,411.05","1,663,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"HARTA","HARTALEGA HOLDINGS","Health Care","Equity","856,411.05","0.00","856,411.05","18,319,000.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"002129","TCL ZHONGHUAN RENEWABLE ENERGY TEC","Information Technology","Equity","856,411.05","0.00","856,411.05","3,165,038.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"300919","CNGR ADVANCED MATERIAL A","Industrials","Equity","856,411.05","0.00","856,411.05","758,155.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"300832","SHENZHEN NEW INDUSTRIES BIOMEDICAL","Health Care","Equity","853,374.14","0.00","853,374.14","550,100.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"3673","TPK HOLDING LTD","Information Technology","Equity","850,337.22","0.00","850,337.22","2,187,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"ABFRL","ADITYA BIRLA FASHION AND RETAIL","Consumer Discretionary","Equity","850,337.22","0.00","850,337.22","7,786,167.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"601198","DONGXING SECURITIES CORP LTD A","Financials","Equity","850,337.22","0.00","850,337.22","2,208,567.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"JSMR","JASA MARGA","Industrials","Equity","847,300.30","0.00","847,300.30","28,159,480.00","-","Indonesia","Indonesia Stock Exchange","JPY","-","IDR"
"BAM.R","BANGKOK COMMERCIAL ASSET MANAGEMEN","Financials","Equity","847,300.30","0.00","847,300.30","22,574,200.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"BUKA","BUKALAPAK.COM","Consumer Discretionary","Equity","847,300.30","0.00","847,300.30","677,891,400.00","-","Indonesia","Indonesia Stock Exchange","JPY","-","IDR"
"2858","YIXIN GROUP LTD","Financials","Equity","844,263.38","0.00","844,263.38","25,043,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"030530","WONIK HOLDINGS LTD","Information Technology","Equity","841,226.46","0.00","841,226.46","304,822.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"034230","PARADISE","Consumer Discretionary","Equity","841,226.46","0.00","841,226.46","647,180.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"2556","MARKETINGFORCE MANAGEMENT LTD","Information Technology","Equity","841,226.46","0.00","841,226.46","689,100.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"6197","JESS-LINK PRODUCTS INC","Information Technology","Equity","838,189.54","0.00","838,189.54","467,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"NOAH","NOAH HOLDINGS AMERICAN DEPOSITARY","Financials","Equity","835,152.62","0.00","835,152.62","496,649.00","-","China","New York Stock Exchange Inc.","JPY","-","USD"
"601216","INNER MONGOLIA JUNZHENG ENERGY & C","Materials","Equity","835,152.62","0.00","835,152.62","6,621,560.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"MASTEK","MASTEK","Information Technology","Equity","832,115.71","0.00","832,115.71","246,164.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"002128","INNER MONGOLIA DIAN TOU ENERGY COR","Energy","Equity","826,041.87","0.00","826,041.87","1,080,400.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"600845","SHANGHAI BAOSIGHT SOFTWARE LTD A","Information Technology","Equity","823,004.95","0.00","823,004.95","1,636,489.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"085660","CHABIOTECH LTD","Health Care","Equity","819,968.03","0.00","819,968.03","691,270.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"089860","LOTTE RENTAL LTD","Industrials","Equity","819,968.03","0.00","819,968.03","130,216.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"328130","LUNIT","Health Care","Equity","819,968.03","0.00","819,968.03","615,050.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"308","CHINA TRAVEL INTERNATIONAL INVESTM","Consumer Discretionary","Equity","813,894.19","0.00","813,894.19","29,042,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"GENUSPOWER","GENUS POWER INFRASTRUCTURES LTD","Information Technology","Equity","813,894.19","0.00","813,894.19","1,220,088.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"MRVE3","MRV ENGENHARIA E PARTICIPACOES SA","Consumer Discretionary","Equity","810,857.27","0.00","810,857.27","4,489,123.00","-","Brazil","XBSP","JPY","-","BRL"
"000963","HUADONG MEDICINE A","Health Care","Equity","810,857.27","0.00","810,857.27","952,385.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"600588","YONYOU NETWORK TECHNOLOGY LTD A","Information Technology","Equity","807,820.36","0.00","807,820.36","2,607,483.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"4071","ARABIAN CONTRACTING SERVICES","Communication","Equity","807,820.36","0.00","807,820.36","249,542.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"SAR","GR SARANTIS","Consumer Staples","Equity","804,783.44","0.00","804,783.44","254,153.00","-","Greece","Athens Exchange S.A. Cash Market","JPY","-","EUR"
"3617","CYBERPOWER SYSTEMS INC","Industrials","Equity","804,783.44","0.00","804,783.44","530,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"HAPV3","HAPVIDA PARTICIPACOES E INVESTIMEN","Health Care","Equity","804,783.44","0.00","804,783.44","3,588,319.00","-","Brazil","XBSP","JPY","-","BRL"
"688027","QUANTUMCTEK LTD A","Information Technology","Equity","804,783.44","0.00","804,783.44","73,400.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"300122","CHONGQING ZHIFEI BIOLOGICAL PRODUC","Health Care","Equity","801,746.52","0.00","801,746.52","1,944,970.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"603486","ECOVACS ROBOTICS LTD A","Consumer Discretionary","Equity","801,746.52","0.00","801,746.52","458,200.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"CNVRG","CONVERGE INFORMATION & COMMUNICATI","Communication","Equity","801,746.52","0.00","801,746.52","26,678,200.00","-","Philippines","Philippine Stock Exchange Inc.","JPY","-","PHP"
"NSLNISP","NMDC STEEL LTD","Materials","Equity","801,746.52","0.00","801,746.52","10,150,612.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"2204","CHINA MOTOR","Consumer Discretionary","Equity","798,709.60","0.00","798,709.60","2,430,800.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"6808","SUN ART RETAIL GROUP LTD","Consumer Staples","Equity","798,709.60","0.00","798,709.60","30,225,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"AGTHIA","AGTHIA GROUP","Consumer Staples","Equity","795,672.68","0.00","795,672.68","4,544,961.00","-","United Arab Emirates","Abu Dhabi Securities Exchange","JPY","-","AED"
"285130","SK CHEMICALS LTD","Materials","Equity","795,672.68","0.00","795,672.68","118,261.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"483650","DALBA GLOBAL LTD","Consumer Staples","Equity","795,672.68","0.00","795,672.68","25,718.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"SANOFI","SANOFI INDIA LTD","Health Care","Equity","792,635.76","0.00","792,635.76","119,617.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"RELIGARE","RELIGARE ENTERPRISES LTD","Financials","Equity","792,635.76","0.00","792,635.76","1,714,000.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"BBTN","PT BANK TABUNGAN NEGARA","Financials","Equity","792,635.76","0.00","792,635.76","61,024,576.00","-","Indonesia","Indonesia Stock Exchange","JPY","-","IDR"
"300720","HANILCMT LTD","Materials","Equity","792,635.76","0.00","792,635.76","381,218.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"600642","SHENERGY LTD A","Utilities","Equity","792,635.76","0.00","792,635.76","3,284,000.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"BELRISE","BELRISE INDUSTRIES LTD","Consumer Discretionary","Equity","792,635.76","0.00","792,635.76","1,692,049.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"600021","SHANGHAI ELECTRIC POWER LTD A","Utilities","Equity","789,598.84","0.00","789,598.84","2,033,800.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"600515","HAINAN AIRPORT INFRASTRUCTURE LTD","Real Estate","Equity","786,561.93","0.00","786,561.93","9,666,403.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"137400","PEOPLE&TECHNOLOGY INC","Industrials","Equity","783,525.01","0.00","783,525.01","191,091.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"1896","MAOYAN ENTERTAINMENT","Communication","Equity","783,525.01","0.00","783,525.01","7,333,200.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"005300","LOTTE CHILSUNG BEVERAGE LTD","Consumer Staples","Equity","780,488.09","0.00","780,488.09","58,398.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"093370","FOOSUNG LTD","Materials","Equity","780,488.09","0.00","780,488.09","456,812.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"542323","KPI GREEN ENERGY LTD","Utilities","Equity","780,488.09","0.00","780,488.09","1,271,142.00","-","India","Bse Ltd","JPY","-","INR"
"6548","CHANG WAH TECHNOLOGY LTD","Information Technology","Equity","780,488.09","0.00","780,488.09","1,847,000.00","-","Taiwan","Gretai Securities Market","JPY","-","TWD"
"1608","HUA ENG WIRE AND CABLE LTD","Industrials","Equity","777,451.17","0.00","777,451.17","3,667,829.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"3592","RAYDIUM SEMI-CONDUCTOR CORP","Information Technology","Equity","777,451.17","0.00","777,451.17","583,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"6110","TOPSPORTS INTERNATIONAL HOLDINGS","Consumer Discretionary","Equity","777,451.17","0.00","777,451.17","26,680,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"1448","FU SHOU YUAN INTERNATIONAL GROUP L","Consumer Discretionary","Equity","774,414.25","0.00","774,414.25","14,186,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"065350","SHINSUNG DELTA TECH LTD","Industrials","Equity","774,414.25","0.00","774,414.25","187,889.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"002850","SHENZHEN KEDALI INDUSTRY A","Consumer Discretionary","Equity","774,414.25","0.00","774,414.25","151,000.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"2533","BLACK SESAME INTERNATIONAL HOLDING","Information Technology","Equity","771,377.33","0.00","771,377.33","2,879,100.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"WAAREERTL","WAAREE RENEWABLE TECHNOLOGIES LTD","Industrials","Equity","771,377.33","0.00","771,377.33","438,583.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"1396","GREATER BAY AREA AI COMP TECH LTD","Information Technology","Equity","768,340.41","0.00","768,340.41","3,092,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"LU","LUFAX HLDG AMERICAN DEPOSITARY SHA","Financials","Equity","765,303.50","0.00","765,303.50","2,859,724.00","-","China","New York Stock Exchange Inc.","JPY","-","USD"
"122870","YG ENTERTAINMENT","Communication","Equity","765,303.50","0.00","765,303.50","138,424.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"204270","JNTC LTD","Information Technology","Equity","765,303.50","0.00","765,303.50","291,444.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"600196","SHANGHAI FOSUN PHARMACEUTICAL (GRO","Health Care","Equity","765,303.50","0.00","765,303.50","1,083,631.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"601555","SOOCHOW SECURITIES CO LTD A","Financials","Equity","765,303.50","0.00","765,303.50","3,397,740.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"BIRLACORPN","BIRLA LTD","Materials","Equity","762,266.58","0.00","762,266.58","428,108.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"1808","RUN LONG CONSTRUCTION LTD","Industrials","Equity","762,266.58","0.00","762,266.58","3,699,900.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"002078","SHANDONG SUNPAPER LTD A","Materials","Equity","762,266.58","0.00","762,266.58","1,910,700.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"TARIL","TRANSFORMERS AND RECTIFIERS INDIA","Industrials","Equity","762,266.58","0.00","762,266.58","1,337,387.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"MWC","MANILA WATER","Utilities","Equity","756,192.74","0.00","756,192.74","6,783,800.00","-","Philippines","Philippine Stock Exchange Inc.","JPY","-","PHP"
"688472","CSI SOLAR LTD A","Information Technology","Equity","756,192.74","0.00","756,192.74","2,592,806.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"6017","JAHEZ INTERNATIONAL","Consumer Discretionary","Equity","756,192.74","0.00","756,192.74","1,239,708.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"4162","ALMUNAJEM FOODS","Consumer Staples","Equity","753,155.82","0.00","753,155.82","236,110.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"CAD","CAD CASH","Cash and/or Derivatives","Cash","750,118.90","0.00","750,118.90","5,402,087.00","-","Canada","-","JPY","-","CAD"
"001203","DAZHONG MINING LTD A","Materials","Equity","750,118.90","0.00","750,118.90","998,000.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"TRY","TRY CASH","Cash and/or Derivatives","Cash","750,118.90","0.00","750,118.90","187,934,717.00","-","Turkey","-","JPY","-","TRY"
"000786","BEIJING NEW BUILDING MATERIALS PUB","Industrials","Equity","747,081.98","0.00","747,081.98","1,407,519.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"688099","AMLOGIC (SHANGHAI) LTD A","Information Technology","Equity","747,081.98","0.00","747,081.98","282,242.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"395400","SK REITS LTD","Real Estate","Equity","744,045.06","0.00","744,045.06","958,437.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"RECV3","PETRORECONCAVO","Energy","Equity","744,045.06","0.00","744,045.06","1,910,527.00","-","Brazil","XBSP","JPY","-","BRL"
"688303","XINJIANG DAQO NEW ENERGY LTD A","Information Technology","Equity","744,045.06","0.00","744,045.06","1,467,650.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"PTC","PTC INDIA","Utilities","Equity","741,008.15","0.00","741,008.15","2,360,933.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"688578","SHANGHAI ALLIST PHARMACEUTICALS LT","Health Care","Equity","741,008.15","0.00","741,008.15","215,963.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"000661","CHANGCHUN HIGH & NEW TECHNOLOGY IN","Health Care","Equity","737,971.23","0.00","737,971.23","307,342.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"603260","HOSHINE SILICON INDUSTRY LTD A","Materials","Equity","728,860.47","0.00","728,860.47","730,277.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"MANYAVAR","VEDANT FASHIONS","Consumer Discretionary","Equity","728,860.47","0.00","728,860.47","666,597.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"000596","ANHUI GUJING DISTILLERY LTD A","Consumer Staples","Equity","722,786.63","0.00","722,786.63","275,155.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"6412","CHICONY POWER TECHNOLOGY LTD","Industrials","Equity","719,749.72","0.00","719,749.72","1,534,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"TABGD.E","TAB GIDA SANAYI VE TICARET AS","Consumer Discretionary","Equity","719,749.72","0.00","719,749.72","714,305.00","-","Turkey","Istanbul Stock Exchange","JPY","-","TRY"
"1313","CHINA RES BUILD MATERIAL TECH HOLD","Materials","Equity","716,712.80","0.00","716,712.80","27,810,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"688047","LOONGSON TECHNOLOGY CORP LTD A","Information Technology","Equity","713,675.88","0.00","713,675.88","234,200.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"6561","CHIEF TELECOM INC","Communication","Equity","713,675.88","0.00","713,675.88","370,300.00","-","Taiwan","Gretai Securities Market","JPY","-","TWD"
"JWL","JUPITER WAGONS LTD","Industrials","Equity","710,638.96","0.00","710,638.96","1,433,329.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"300207","SUNWODA ELECTRONIC LTD A","Industrials","Equity","710,638.96","0.00","710,638.96","1,398,000.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"002294","SHENZHEN SALUBRIS PHARMACEUTICALS","Health Care","Equity","710,638.96","0.00","710,638.96","724,400.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"754","HOPSON DEVELOPMENT HOLDINGS","Real Estate","Equity","710,638.96","0.00","710,638.96","12,463,371.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"600298","ANGEL YEAST LTD A","Consumer Staples","Equity","710,638.96","0.00","710,638.96","591,600.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"325","BLOKS GROUP LTD","Consumer Discretionary","Equity","710,638.96","0.00","710,638.96","377,700.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"AVALON","AVALON TECHNOLOGIES LTD","Information Technology","Equity","707,602.04","0.00","707,602.04","157,621.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"213420","DUK SAN NEOLUX LTD","Information Technology","Equity","707,602.04","0.00","707,602.04","155,605.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"VESUVIUS","VESUVIUS INDIA LTD","Industrials","Equity","701,528.20","0.00","701,528.20","817,230.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"688122","WESTERN SUPERCONDUCTING TECHNOLOGI","Materials","Equity","698,491.29","0.00","698,491.29","504,362.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"CLEAN","CLEAN SCIENCE AND TECHNOLOGY","Materials","Equity","692,417.45","0.00","692,417.45","414,479.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"MDIA3","M DIAS BRANCO INDUSTRIA SA","Consumer Staples","Equity","692,417.45","0.00","692,417.45","1,108,958.00","-","Brazil","XBSP","JPY","-","BRL"
"ACI","ARCHEAN CHEMICAL INDUSTRIES LTD","Materials","Equity","692,417.45","0.00","692,417.45","693,554.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"SCHNEIDER","SCHNEIDER ELECTRIC INFRASTRUCTURE","Industrials","Equity","689,380.53","0.00","689,380.53","277,282.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"2315","BIOCYTOGEN PHARMACEUTICALS BEIJING","Health Care","Equity","689,380.53","0.00","689,380.53","462,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"601238","GUANGZHOU AUTOMOBILE GROUP LTD A","Consumer Discretionary","Equity","689,380.53","0.00","689,380.53","4,478,299.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"007340","DN AUTOMOTIVE CORP","Consumer Discretionary","Equity","686,343.61","0.00","686,343.61","107,272.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"2540","JSL CONSTRUCTION & DEVELOPMENT CO","Real Estate","Equity","686,343.61","0.00","686,343.61","2,372,097.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"2007","COUNTRY GARDEN HOLDINGS LTD","Real Estate","Equity","683,306.69","0.00","683,306.69","155,999,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"000688","GUOCHENG MINING LTD A","Materials","Equity","683,306.69","0.00","683,306.69","781,300.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"3613","BEIJING TONG REN TANG CHINESE MEDI","Health Care","Equity","680,269.77","0.00","680,269.77","4,350,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"000876","NEW HOPE LIUHE LTD A","Consumer Staples","Equity","680,269.77","0.00","680,269.77","3,400,744.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"300251","BEIJING ENLIGHT MEDIA LTD A","Communication","Equity","677,232.85","0.00","677,232.85","2,175,000.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"SAFARI","SAFARI INDUSTRIES INDIA LTD","Consumer Discretionary","Equity","674,195.94","0.00","674,195.94","226,853.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"RITES","RITES LTD","Industrials","Equity","671,159.02","0.00","671,159.02","1,536,619.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"300413","MANGO EXCELLENT MEDIA A","Communication","Equity","671,159.02","0.00","671,159.02","1,549,985.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"TAALEEM","TAALEEM HOLDINGS","Consumer Discretionary","Equity","671,159.02","0.00","671,159.02","3,901,372.00","-","United Arab Emirates","Dubai Financial Market","JPY","-","AED"
"INTB3","INTELBRAS TELECOMUNICACOES SA","Information Technology","Equity","668,122.10","0.00","668,122.10","1,394,151.00","-","Brazil","XBSP","JPY","-","BRL"
"002195","SHANGHAI STONEHILL TECHNOLOGY LTD","Information Technology","Equity","665,085.18","0.00","665,085.18","3,679,800.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"000559","WANXIANG QIANCHAO LTD A","Consumer Discretionary","Equity","665,085.18","0.00","665,085.18","2,153,540.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"PWON","PAKUWON JATI","Real Estate","Equity","662,048.26","0.00","662,048.26","229,003,200.00","-","Indonesia","Indonesia Stock Exchange","JPY","-","IDR"
"6177","DA-LI CONSTRUCTION LTD","Real Estate","Equity","659,011.34","0.00","659,011.34","2,342,895.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"002252","SHANGHAI RAAS BLOOD PRODUCTS LTD A","Health Care","Equity","659,011.34","0.00","659,011.34","4,611,134.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"601212","BAIYIN NONFERROUS GROUP LTD A","Materials","Equity","659,011.34","0.00","659,011.34","4,192,400.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"688599","TRINA SOLAR A","Information Technology","Equity","659,011.34","0.00","659,011.34","1,815,876.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"280360","LOTTE CONF LTD","Consumer Staples","Equity","659,011.34","0.00","659,011.34","37,483.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"38","FIRST TRACTOR LTD H","Industrials","Equity","655,974.42","0.00","655,974.42","3,290,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"JKLAKSHMI","JK LAKSHMI CEMENT","Materials","Equity","655,974.42","0.00","655,974.42","587,527.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"7489","VOYAH AUTOMOTIVE TECHNOLOGY LTD CL","Consumer Discretionary","Equity","655,974.42","0.00","655,974.42","9,231,099.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"SIMH3","SIMPAR","Industrials","Equity","652,937.51","0.00","652,937.51","3,152,798.00","-","Brazil","XBSP","JPY","-","BRL"
"600157","WINTIME ENERGY GROUP LTD A","Utilities","Equity","652,937.51","0.00","652,937.51","14,793,000.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"108320","LX SEMICON LTD","Information Technology","Equity","649,900.59","0.00","649,900.59","125,087.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"603606","NINGBO ORIENT WIRES & CABLES LTD A","Industrials","Equity","649,900.59","0.00","649,900.59","636,940.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"JHSF3","JHSF PARTICIPACOES SA","Real Estate","Equity","646,863.67","0.00","646,863.67","1,756,121.00","-","Brazil","XBSP","JPY","-","BRL"
