No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
141,4151,JP3256000005,協和キリン,"KYOWA KIRIN CO.,LTD.",2100,5364450.000000001,0.0013306392394726364
142,4523,JP3160400002,エーザイ,"EISAI CO.,LTD.",1100,5310800,0.0013173314828158107
143,3003,JP3360800001,ヒューリック,"HULIC CO.,LTD.",3000,5275500,0.001308575400616632
144,8354,JP3805010000,ふくおかフィナンシャルグループ,"FUKUOKA FINANCIAL GROUP,INC.",700,5152000,0.001277941515302225
145,4911,JP3351600006,資生堂,"SHISEIDO COMPANY,LIMITED",1600,5046400,0.0012517476830009992
146,9602,JP3598600009,東宝,"TOHO CO.,LTD",3300,5022600,0.0012458441488270488
147,3099,JP3894900004,三越伊勢丹ホールディングス,ISETAN MITSUKOSHI HOLDINGS LTD.,1400,5021800,0.0012456457107035547
148,9201,JP3705200008,日本航空,"JAPAN AIRLINES CO.,LTD.",1700,5003100,0.0012410072195668794
149,7912,JP3493800001,大日本印刷,"DAI NIPPON PRINTING CO.,LTD.",1700,4966550,0.001231941077799741
150,1944,JP3263000006,きんでん,KINDEN CORPORATION,700,4963000,0.0012310605086267357
151,7701,JP3357200009,島津製作所,SHIMADZU CORPORATION,1200,4912800,0.001218608516377479
152,4768,JP3188200004,大塚商会,OTSUKA CORPORATION,1500,4911000,0.001218162030599617
153,7201,JP3672400003,日産自動車,"NISSAN MOTOR CO.,LTD.",14500,4874900.000000001,0.0012092075102769445
154,5201,JP3112000009,ＡＧＣ,AGC INC.,800,4863200,0.0012063053527208425
155,2413,JP3435750009,エムスリー,"M3,INC.",2700,4810050.000000001,0.0011931216198912012
156,9147,JP3688370000,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディン,"NIPPON EXPRESS HOLDINGS,INC.",900,4750200.000000001,0.0011782759677772963
157,9042,JP3774200004,阪急阪神ホールディングス,"HANKYU HANSHIN HOLDINGS,INC.",1000,4715000.000000001,0.0011695446903435545
158,3436,JP3322930003,ＳＵＭＣＯ,SUMCO CORPORATION,1400,4699800.000000001,0.0011657743659971658
159,5101,JP3955800002,横浜ゴム,"THE YOKOHAMA RUBBER COMPANY,LIMITED",600,4601400,0.001141366476807387
160,5411,JP3386030005,ＪＦＥホールディングス,"JFE HOLDINGS,INC.",2500,4543750,0.001127066529533091
161,4186,JP3571800006,東京応化工業,"TOKYO OHKA KOGYO CO.,LTD.",500,4441000.000000001,0.0011015796330468134
162,1878,JP3486800000,大東建託,"DAITO TRUST CONSTRUCTION CO.,LTD.",1300,4379700.000000001,0.0010863743118340752
163,6370,JP3270000007,栗田工業,KURITA WATER INDUSTRIES LTD.,500,4371000.000000001,0.0010842162972410766
164,6305,JP3787000003,日立建機,"HITACHI CONSTRUCTION MACHINERY CO.,LTD.",800,4315200.000000001,0.0010703752381273606
165,2768,JP3663900003,双日,SOJITZ CORPORATION,800,4304800.000000001,0.001067795542521937
166,1942,JP3230600003,関電工,"KANDENKO CO.,LTD.",800,4294400,0.001065215846916513
167,6532,JP3835250006,ベイカレント,"BAYCURRENT,INC.",600,4283400,0.0010624873227184687
168,4204,JP3419400001,積水化学工業,"SEKISUI CHEMICAL CO.,LTD.",1600,4264000,0.001057675198223736
169,3288,JP3173540000,オープンハウスグループ,"OPEN HOUSE GROUP CO.,LTD.",500,4254500,0.0010553187455072431
170,5332,JP3596200000,ＴＯＴＯ,TOTO LTD.,600,4206000.000000001,0.0010432884342704114
171,9005,JP3574200006,東急,TOKYU CORPORATION,2400,4192800.0000000005,0.001040014205232758
172,2269,JP3918000005,明治ホールディングス,"MEIJI HOLDINGS CO.,LTD.",1100,4167900.0000000005,0.001033837818639003
173,6448,JP3830000000,ブラザー工業,"BROTHER INDUSTRIES,LTD.",1000,4011000.0000000005,0.000994919141668716
174,3092,JP3399310006,ＺＯＺＯ,"ZOZO,INC.",3500,4000500.0000000005,0.0009923146412978555
175,9143,JP3162770006,ＳＧホールディングス,"SG HOLDINGS CO.,LTD.",2500,3953750,0.0009807184134561669
176,9684,JP3164630000,スクウェア・エニックス・ホールディングス,"SQUARE ENIX HOLDINGS CO.,LTD.",1400,3870300,0.0009600188366991851
177,4732,JP3944130008,ユー・エス・エス,"USS CO.,LTD.",1900,3833250.0000000005,0.0009508286711048631
178,3064,JP3922950005,ＭｏｎｏｔａＲＯ,"MONOTARO CO.,LTD.",1900,3805700.0000000005,0.0009439949582270338
179,4704,JP3637300009,トレンドマイクロ,TREND MICRO INCORPORATED,600,3804600,0.0009437221058072293
180,4324,JP3551520004,電通グループ,DENTSU GROUP INC.,1000,3545000,0.0008793289347333827
181,7752,JP3973400009,リコー,"RICOH COMPANY,LTD.",2200,3474900,0.0008619407941622091
182,2897,JP3675600005,日清食品ホールディングス,"NISSIN FOODS HOLDINGS CO.,LTD.",1200,3462600.0000000005,0.000858889808013487
183,3626,JP3104890003,ＴＩＳＩ,TIS INC.,900,3402000.0000000005,0.0008438581201588063
184,4183,JP3888300005,三井化学,"MITSUI CHEMICALS,INC.",1600,3389600,0.000840782329244647
185,4005,JP3401400001,住友化学,"SUMITOMO CHEMICAL COMPANY,LIMITED",6500,3388450.0000000005,0.0008404970744421244
186,2267,JP3931600005,ヤクルト本社,"YAKULT HONSHA CO.,LTD.",1200,3382800.0000000005,0.0008390956051949471
187,9508,JP3246400000,九州電力,"KYUSHU ELECTRIC POWER COMPANY,INCORPORAT",1900,3380100,0.0008384258765281543
188,4182,JP3896800004,三菱瓦斯化学,"MITSUBISHI GAS CHEMICAL COMPANY,INC.",800,3360800,0.0008336385567988583
189,6113,JP3122800000,アマダ,"AMADA CO.,LTD.",1200,3344400,0.0008295705752672286
190,3231,JP3762900003,野村不動産ホールディングス,"NOMURA REAL ESTATE HOLDINGS,INC.",3600,3312000.0000000005,0.0008215338312657161
191,3086,JP3386380004,Ｊ．フロント　リテイリング,"J.FRONT RETAILING CO.,LTD.",1100,3279650,0.000813509489646922
192,9501,JP3585800000,東京電力ホールディングス,"TOKYO ELECTRIC POWER COMPANY HOLDINGS,IN",6300,3276000,0.00081260411570848
193,1911,JP3409800004,住友林業,"SUMITOMO FORESTRY CO.,LTD.",2400,3234000.0000000005,0.000802186114225038
194,3861,JP3174410005,王子ホールディングス,OJI HOLDINGS CORPORATION,3600,3167280,0.0007856363747256272
195,5406,JP3289800009,神戸製鋼所,"KOBE STEEL,LTD.",1500,3115500.0000000005,0.0007727924671824695
196,5929,JP3344400001,三和ホールディングス,SANWA HOLDINGS CORPORATION,900,3097800,0.0007684020237001616
197,1808,JP3768600003,長谷工コーポレーション,HASEKO CORPORATION,1100,3058000,0.0007585297270563284
198,3038,JP3291200008,神戸物産,"KOBE BUSSAN CO.,LTD.",1100,3026100.0000000005,0.0007506170068819999
199,2212,JP3935600001,山崎製パン,"YAMAZAKI BAKING CO.,LTD.",900,3023100,0.0007498728639188968
200,2501,JP3320800000,サッポロビール,SAPPORO BREWERIES LIMITED,1500,3017250,0.000748421785140846
201,8227,JP3358200008,しまむら,"SHIMAMURA CO.,LTD.",900,3015000,0.0007478636779185187
202,3769,JP3385890003,ＧＭＯペイメントゲートウェイ,"GMO PAYMENT GATEWAY,INC.",300,2964300.0000000005,0.000735287661842078
203,4751,JP3311400000,サイバーエージェント,"CYBERAGENT,INC.",2000,2911000.0000000005,0.0007220667218642814
204,9064,JP3940000007,ヤマトホールディングス,"YAMATO HOLDINGS CO.,LTD.",1400,2897300,0.0007186684689994442
205,5076,JP3153850007,インフロニア・ホールディングス,INFRONEER HOLDINGS INC.,1100,2856700.0000000005,0.000708597734232117
206,2327,JP3379900008,日鉄ソリューションズ,NS SOLUTIONS CORPORATION,700,2740500,0.0006797745967945938
207,2809,JP3244800003,キユーピー,KEWPIE CORPORATION,600,2731800.0000000005,0.0006776165822015952
208,8233,JP3456000003,高島屋,"TAKASHIMAYA COMPANY,LIMITED",1200,2730600,0.000677318925016354
209,8253,JP3271400008,クレディセゾン,"CREDIT SAISON CO.,LTD.",600,2730600,0.000677318925016354
210,2670,JP3152740001,エービーシー・マート,"ABC-MART,INC.",1000,2723000,0.0006754337628431596
211,9831,JP3939000000,ヤマダホールディングス,"YAMADA HOLDINGS CO.,LTD.",3800,2709780,0.0006721545728524191
212,6473,JP3292200007,ジェイテクト,JTEKT CORPORATION,1200,2659200.0000000005,0.0006596083224945026
213,1721,JP3305530002,コムシスホールディングス,COMSYS HOLDINGS CORPORATION,500,2633000,0.0006531094739500695
