Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
7182,JAPAN POST BANK LTD,Banks,Equity,"490,925,800.00",2.43,"490,925,800.00","155,800.00","3,151.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8725,MS&AD INSURANCE GROUP HOLDINGS,Insurance,Equity,"483,621,000.00",2.39,"483,621,000.00","97,800.00","4,945.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
6301,KOMATSU,Machinery,Equity,"479,007,000.00",2.37,"479,007,000.00","67,800.00","7,065.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
6702,FUJITSU,Electric Appliances,Equity,"394,497,200.00",1.95,"394,497,200.00","108,200.00","3,646.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
2802,AJINOMOTO,Foods,Equity,"381,497,200.00",1.89,"381,497,200.00","70,700.00","5,396.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4568,DAIICHI SANKYO LTD,Pharmaceutical,Equity,"376,288,800.00",1.86,"376,288,800.00","132,800.00","2,833.50",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
3382,SEVEN & I HOLDINGS,Retail Trade,Equity,"369,957,100.00",1.83,"369,957,100.00","182,200.00","2,030.50",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
5802,SUMITOMO ELECTRIC INDUSTRIES,Nonferrous Metal,Equity,"346,599,350.00",1.71,"346,599,350.00","159,100.00","2,178.50",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4519,CHUGAI PHARMACEUTICAL LTD,Pharmaceutical,Equity,"326,712,600.00",1.62,"326,712,600.00","46,600.00","7,011.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8309,SUMITOMO MITSUI TRUST GROUP,Banks,Equity,"313,936,500.00",1.55,"313,936,500.00","183,000.00","1,715.50",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
5108,BRIDGESTONE,Rubber Products,Equity,"298,070,800.00",1.47,"298,070,800.00","72,400.00","4,117.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
6178,JAPAN POST HOLDINGS LTD,Services,Equity,"296,204,800.00",1.47,"296,204,800.00","126,800.00","2,336.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
