No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
74,6351,JP3536200003,鶴見製作所,"TSURUMI MANUFACTURING CO.,LTD.",1400,3117800,0.0009196919760129618
75,6419,JP3860220007,マースグループホールディングス,MARS GROUP HOLDINGS CORPORATION,900,2826000.0000000005,0.0008336165001644205
76,6266,JP3468000009,タツモ,"TAZMO CO.,LTD.",700,2803500,0.0008269794261185254
77,6309,JP3631600008,巴工業,"TOMOE ENGINEERING CO.,LTD. (TOMOE KOGYO",1400,2711800.0000000005,0.0007999296621181443
78,6140,JP3114400009,旭ダイヤモンド工業,"ASAHI DIAMOND INDUSTRIAL CO.,LTD.",2400,2647200.0000000005,0.0007808738850797077
79,6328,JP3165950001,荏原実業,"EBARA JITSUGYO CO.,LTD.",1100,2644400.0000000005,0.0007800479380873297
80,6387,JP3322950001,サムコ,SAMCO INC.,300,2556000,0.0007539716116136796
81,6364,JP3841400009,ＡＩＲＭＡＮ,AIRMAN CORPORATION,1000,2546000,0.0007510218009266151
82,6339,JP3378200004,新東工業,"SINTOKOGIO,LTD.",2100,2417100.0000000005,0.0007129987411703542
83,6333,JP3541800003,ＴＥＩＫＯＫＵ,TEIKOKU CORPORATION,700,2348500,0.0006927630398570918
84,6264,JP3878150006,マルマエ,"MARUMAE CO.,LTD.",1100,2220900,0.000655123455490149
85,6363,JP3636600003,酉島製作所,"TORISHIMA PUMP MFG.CO.,LTD.",800,2214400,0.0006532060785435572
86,6369,JP3554400006,トーヨーカネツ,TOYO KANETSU K.K.,900,2201400,0.0006493713246503734
87,6345,JP3103200006,アイチ　コーポレーション,AICHI CORPORATION,1500,2176500,0.0006420262960395828
88,6118,JP3102400003,アイダエンジニアリング,"AIDA ENGINEERING,LTD.",1800,2149200,0.0006339733128638968
89,6306,JP3669200002,日工,"NIKKO CO.,LTD.",2000,1964000.0000000002,0.0005793428189394628
