No.,種別 （Sector）,Sector,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,残高数量 Quantity,単価 Price,評価金額(円） Valuation (yen),純資産比率 % of NAV,クーポン Coupon,修正デュレーション Modified Duration,償還日 Maturity Date,MOTHER FUND/DIRECT
107,国債証券,Government bond,B.0068.32,JP1300321A34,国庫債券　利付（３０年）第３２回,JAPAN (30 YEAR ISSUE),589887750.6478,89.46400000000001,527737177.23954904,0.002530040572364761,2.3,11.3606286962049,2040-03-20 00:00:00,MOTHER FUND
108,国債証券,Government bond,B.0069.156,JP1201561G37,国庫債券　利付（２０年）第１５６回,JAPAN (20 YEAR ISSUE),634129331.9464,80.248,508876106.300337,0.002439618148528595,0.4,9.29475359593202,2036-03-20 00:00:00,MOTHER FUND
109,国債証券,Government bond,B.0057.1,JP1470011Q24,国庫債券　ＣＴ利付（５年）第１回,JAPAN (5 YEAR ISSUE),516151781.8168,97.196,501678885.85468304,0.002405113738907493,0.3,2.36371278910759,2028-12-20 00:00:00,MOTHER FUND
110,国債証券,Government bond,B.0057.3,JP1470031R78,国庫債券　ＣＴ利付（５年）第３回,JAPAN (5 YEAR ISSUE),516151781.8169,96.958,500450444.6139591,0.0023992244320444537,1,3.78439666195689,2030-06-20 00:00:00,MOTHER FUND
111,国債証券,Government bond,B.0069.191,JP1201911R15,国庫債券　利付（２０年）第１９１回,JAPAN (20 YEAR ISSUE),634129331.9463,78.44,497411047.978746,0.0023846531698058877,2,14.6969524253456,2044-12-20 00:00:00,MOTHER FUND
112,国債証券,Government bond,B.0069.145,JP1201451D66,国庫債券　利付（２０年）第１４５回,JAPAN (20 YEAR ISSUE),486657394.2844,96.065,467507425.81934404,0.0022412913211680937,1.7,6.43388550821154,2033-06-20 00:00:00,MOTHER FUND
113,国債証券,Government bond,B.0069.157,JP1201571G68,国庫債券　利付（２０年）第１５７回,JAPAN (20 YEAR ISSUE),589887750.6478,77.831,459115535.20669067,0.002201059507597714,0.2,9.64367879542985,2036-06-20 00:00:00,MOTHER FUND
114,国債証券,Government bond,B.0042.477,JP1024771RA8,国庫債券　利付（２年）第４７７回,JAPAN (2 YEAR ISSUE),457163006.752,99.65600000000002,455590366.00881803,0.0021841593885996166,1,1.15491224028917,2027-10-01 00:00:00,MOTHER FUND
115,国債証券,Government bond,B.0054.16,JP1400161P53,国庫債券　利付（４０年）第１６回,JAPAN (40 YEAR ISSUE),914326013.5041001,48.76100000000001,445834507.44473064,0.0021373885355122865,1.3,24.4696982683285,2063-03-20 00:00:00,MOTHER FUND
116,国債証券,Government bond,B.0068.58,JP1300581J30,国庫債券　利付（３０年）第５８回,JAPAN (30 YEAR ISSUE),796348463.3746,55.979,445787906.3124289,0.002137165123631285,0.8,18.6688960101482,2048-03-20 00:00:00,MOTHER FUND
117,国債証券,Government bond,B.0067.348,JP1103481H98,国庫債券　利付（１０年）第３４８回,JAPAN (10 YEAR ISSUE),442415812.9859,98.68900000000001,436615741.67760706,0.0020931925750534257,0.1,1.13182855915509,2027-09-20 00:00:00,MOTHER FUND
118,国債証券,Government bond,B.0045.156,JP1051561P27,国庫債券　利付（５年）第１５６回,JAPAN (5 YEAR ISSUE),442415812.9859,98.434,435487581.3544931,0.0020877840279343073,0.2,1.37828423186855,2027-12-20 00:00:00,MOTHER FUND
119,国債証券,Government bond,B.0045.176,JP1051761R23,国庫債券　利付（５年）第１７６回,JAPAN (5 YEAR ISSUE),442415812.9859,97.52800000000002,431479294.0888411,0.002068567778169911,1,3.30739821866778,2029-12-20 00:00:00,MOTHER FUND
120,国債証券,Government bond,B.0045.169,JP1051691Q60,国庫債券　利付（５年）第１６９回,JAPAN (5 YEAR ISSUE),442415812.9859,97.11600000000001,429656540.939339,0.002059829262824511,0.5,2.59965149692084,2029-03-20 00:00:00,MOTHER FUND
121,国債証券,Government bond,B.0069.140,JP1201401C92,国庫債券　利付（２０年）第１４０回,JAPAN (20 YEAR ISSUE),442415812.9859,97.08800000000001,429532664.5117031,0.0020592353831408437,1.7,5.75116548820898,2032-09-20 00:00:00,MOTHER FUND
122,国債証券,Government bond,B.0068.36,JP1300361C33,国庫債券　利付（３０年）第３６回,JAPAN (30 YEAR ISSUE),516151781.8168,82.797,427358190.79087806,0.002048810673693605,2,12.9059807178986,2042-03-20 00:00:00,MOTHER FUND
123,国債証券,Government bond,B.0042.480,JP1024801S13,国庫債券　利付（２年）第４８０回,JAPAN (2 YEAR ISSUE),427668619.2197,99.63200000000002,426094798.70092803,0.002042753807919816,1.1,1.40417057129618,2028-01-01 00:00:00,MOTHER FUND
124,国債証券,Government bond,B.0069.172,JP1201721L45,国庫債券　利付（２０年）第１７２回,JAPAN (20 YEAR ISSUE),619382138.1803001,68.73300000000002,425719925.03539115,0.0020409566148770963,0.4,12.9513038343868,2040-03-20 00:00:00,MOTHER FUND
125,国債証券,Government bond,B.0067.354,JP1103541K42,国庫債券　利付（１０年）第３５４回,JAPAN (10 YEAR ISSUE),442415812.9859,96.108,425196989.54444206,0.002038449594212471,0.1,2.61480371299758,2029-03-20 00:00:00,MOTHER FUND
126,国債証券,Government bond,B.0069.171,JP1201711L13,国庫債券　利付（２０年）第１７１回,JAPAN (20 YEAR ISSUE),619382138.1802,68.347,423329109.9820153,0.0020294947369823057,0.3,12.8471928477606,2039-12-20 00:00:00,MOTHER FUND
127,国債証券,Government bond,B.0068.89,JP1300891S18,国庫債券　利付（３０年）第８９回,JAPAN (30 YEAR ISSUE),471910200.51830006,89.59600000000002,422812663.2563231,0.002027018824301109,3.4,17.7215694790712,2055-12-20 00:00:00,MOTHER FUND
128,国債証券,Government bond,B.0045.154,JP1051541NA0,国庫債券　利付（５年）第１５４回,JAPAN (5 YEAR ISSUE),427668619.2197,98.68900000000001,422061883.62168705,0.0020234194892183124,0.1,1.13182855915509,2027-09-20 00:00:00,MOTHER FUND
129,国債証券,Government bond,B.0069.128,JP1201281B64,国庫債券　利付（２０年）第１２８回,JAPAN (20 YEAR ISSUE),412921425.4535,99.422,410534739.61434,0.001968156863654146,1.9,4.63486607262194,2031-06-20 00:00:00,MOTHER FUND
130,国債証券,Government bond,B.0054.15,JP1400151N57,国庫債券　利付（４０年）第１５回,JAPAN (40 YEAR ISSUE),914326013.5042,43.89800000000001,401370833.40802664,0.001924223907055195,1,25.5606651819245,2062-03-20 00:00:00,MOTHER FUND
131,国債証券,Government bond,B.0068.90,JP1300901S40,国庫債券　利付（３０年）第９０回,JAPAN (30 YEAR ISSUE),412921425.45350003,94.902,391870691.1838433,0.0018786789913148563,3.7,17.3247074314515,2056-03-20 00:00:00,MOTHER FUND
132,国債証券,Government bond,B.0069.110,JP1201101944,国庫債券　利付（２０年）第１１０回,JAPAN (20 YEAR ISSUE),383427037.9211,101.209,388062670.809537,0.00186042284703906,2.1,2.54281889280021,2029-03-20 00:00:00,MOTHER FUND
133,国債証券,Government bond,B.0068.85,JP1300851R17,国庫債券　利付（３０年）第８５回,JAPAN (30 YEAR ISSUE),530898975.58309996,70.90100000000001,376412682.6781177,0.0018045712907885903,2.3,18.9006264706702,2054-12-20 00:00:00,MOTHER FUND
134,国債証券,Government bond,B.0068.57,JP1300571HC4,国庫債券　利付（３０年）第５７回,JAPAN (30 YEAR ISSUE),663623719.4788,56.452,374628862.12015903,0.0017960194233437748,0.8,18.5600594895535,2047-12-20 00:00:00,MOTHER FUND
135,国債証券,Government bond,B.0068.87,JP1300871R70,国庫債券　利付（３０年）第８７回,JAPAN (30 YEAR ISSUE),471910200.51820004,79.34700000000001,374446586.80520755,0.0017951455718092286,2.8,18.3071563850052,2055-06-20 00:00:00,MOTHER FUND
136,国債証券,Government bond,B.0069.141,JP1201411CC4,国庫債券　利付（２０年）第１４１回,JAPAN (20 YEAR ISSUE),383427037.9211,96.769,371038510.32584107,0.0017788068105121346,1.7,5.99621313080111,2032-12-20 00:00:00,MOTHER FUND
137,国債証券,Government bond,B.0068.45,JP1300451EC6,国庫債券　利付（３０年）第４５回,JAPAN (30 YEAR ISSUE),516151781.8168,71.769,370436972.292118,0.0017759229590482287,1.5,15.3022931257454,2044-12-20 00:00:00,MOTHER FUND
138,国債証券,Government bond,B.0068.83,JP1300831Q70,国庫債券　利付（３０年）第８３回,JAPAN (30 YEAR ISSUE),530898975.583,69.496,368953552.07117707,0.001768811249836309,2.2,18.8852783038784,2054-06-20 00:00:00,MOTHER FUND
139,国債証券,Government bond,B.0068.88,JP1300881RA0,国庫債券　利付（３０年）第８８回,JAPAN (30 YEAR ISSUE),427668619.2197,86.164,368496389.06442434,0.0017666195510037221,3.2,17.7085719803945,2055-09-20 00:00:00,MOTHER FUND
140,国債証券,Government bond,B.0068.56,JP1300561H93,国庫債券　利付（３０年）第５６回,JAPAN (30 YEAR ISSUE),634129331.9464,56.932,361022511.26371574,0.001730788810089091,0.8,18.3209638406533,2047-09-20 00:00:00,MOTHER FUND
141,国債証券,Government bond,B.0045.160,JP1051601P86,国庫債券　利付（５年）第１６０回,JAPAN (5 YEAR ISSUE),368679844.1549,97.65,360015867.817236,0.00172596283065967,0.2,1.87228087795721,2028-06-20 00:00:00,MOTHER FUND
142,国債証券,Government bond,B.0068.75,JP1300751N79,国庫債券　利付（３０年）第７５回,JAPAN (30 YEAR ISSUE),634129331.9464,56.567,358707939.20211303,0.0017196924509996145,1.3,19.9643582216808,2052-06-20 00:00:00,MOTHER FUND
143,国債証券,Government bond,B.0067.366,JP1103661N43,国庫債券　利付（１０年）第３６６回,JAPAN (10 YEAR ISSUE),398174231.68729997,89.805,357580368.76674885,0.0017142867318789858,0.2,5.54537658310201,2032-03-20 00:00:00,MOTHER FUND
144,国債証券,Government bond,B.0068.77,JP1300771P16,国庫債券　利付（３０年）第７７回,JAPAN (30 YEAR ISSUE),575140556.8817,60.838,349904011.9956317,0.0016774852804814133,1.6,19.4712261346736,2052-12-20 00:00:00,MOTHER FUND
145,国債証券,Government bond,B.0068.69,JP1300691M16,国庫債券　利付（３０年）第６９回,JAPAN (30 YEAR ISSUE),707865300.7774,49.416,349798717.0321406,0.0016769804827502935,0.7,20.8891906710881,2050-12-20 00:00:00,MOTHER FUND
146,国債証券,Government bond,B.0068.67,JP1300671L78,国庫債券　利付（３０年）第６７回,JAPAN (30 YEAR ISSUE),707865300.7775,48.84,345721412.899664,0.0016574333571621452,0.6,20.8910573800918,2050-06-20 00:00:00,MOTHER FUND
147,国債証券,Government bond,B.0068.82,JP1300821Q49,国庫債券　利付（３０年）第８２回,JAPAN (30 YEAR ISSUE),545646169.3492,63.021,343871672.3855696,0.0016485654608856593,1.8,19.442772489678,2054-03-20 00:00:00,MOTHER FUND
148,国債証券,Government bond,B.0068.54,JP1300541H31,国庫債券　利付（３０年）第５４回,JAPAN (30 YEAR ISSUE),589887750.6478,57.910000000000004,341603996.4001417,0.0016376939276764205,0.8,17.9682070162482,2047-03-20 00:00:00,MOTHER FUND
149,国債証券,Government bond,B.0068.72,JP1300721MA9,国庫債券　利付（３０年）第７２回,JAPAN (30 YEAR ISSUE),707865300.7774999,48.068000000000005,340256692.77766263,0.0016312347791169117,0.7,21.3005770507264,2051-09-20 00:00:00,MOTHER FUND
150,国債証券,Government bond,B.0068.70,JP1300701M48,国庫債券　利付（３０年）第７０回,JAPAN (30 YEAR ISSUE),694592826.3878,48.948,339989296.6602931,0.0016299528473997331,0.7,20.9785302915792,2051-03-20 00:00:00,MOTHER FUND
151,国債証券,Government bond,B.0068.68,JP1300681LA7,国庫債券　利付（３０年）第６８回,JAPAN (30 YEAR ISSUE),700491703.8943,48.338,338603679.82840943,0.001623310020338061,0.6,20.9999813115607,2050-09-20 00:00:00,MOTHER FUND
152,国債証券,Government bond,B.0068.30,JP1300301940,国庫債券　利付（３０年）第３０回,JAPAN (30 YEAR ISSUE),368679844.1549,91.208,336265512.2567791,0.00161210054130883,2.3,10.6799277985603,2039-03-20 00:00:00,MOTHER FUND
153,国債証券,Government bond,B.0068.71,JP1300711M79,国庫債券　利付（３０年）第７１回,JAPAN (30 YEAR ISSUE),693118107.0113001,48.48100000000001,336030589.4600834,0.0016109742909087305,0.7,21.2141420855798,2051-06-20 00:00:00,MOTHER FUND
154,国債証券,Government bond,B.0068.42,JP1300421E39,国庫債券　利付（３０年）第４２回,JAPAN (30 YEAR ISSUE),442415812.9859,75.635,334621200.151849,0.001604217495507766,1.7,14.4916310868584,2044-03-20 00:00:00,MOTHER FUND
155,国債証券,Government bond,B.0045.182,JP1051821RC3,国庫債券　利付（５年）第１８２回,JAPAN (5 YEAR ISSUE),339185456.62240005,98.02800000000002,332496719.41788936,0.0015940324589328548,1.4,3.9772459476602,2030-09-20 00:00:00,MOTHER FUND
156,国債証券,Government bond,B.0068.86,JP1300861R49,国庫債券　利付（３０年）第８６回,JAPAN (30 YEAR ISSUE),457163006.75210005,72.54700000000001,331658046.50840634,0.001590011752074501,2.4,18.6764057235486,2055-03-20 00:00:00,MOTHER FUND
157,国債証券,Government bond,B.0069.184,JP1201841P46,国庫債券　利付（２０年）第１８４回,JAPAN (20 YEAR ISSUE),471910200.5183,69.958,330138938.0785511,0.0015827289489537151,1.1,14.5549029905214,2043-03-20 00:00:00,MOTHER FUND
158,国債証券,Government bond,B.0068.84,JP1300841QA6,国庫債券　利付（３０年）第８４回,JAPAN (30 YEAR ISSUE),486657394.2845,67.682,329379457.59959173,0.0015790879008931308,2.1,19.0250043304346,2054-09-20 00:00:00,MOTHER FUND
159,国債証券,Government bond,B.0068.80,JP1300801PA2,国庫債券　利付（３０年）第８０回,JAPAN (30 YEAR ISSUE),516151781.8168,63.45,327498305.5627761,0.0015700694136968616,1.8,19.2325160559997,2053-09-20 00:00:00,MOTHER FUND
160,国債証券,Government bond,B.0068.59,JP1300591J79,国庫債券　利付（３０年）第５９回,JAPAN (30 YEAR ISSUE),604634944.414,54.053000000000004,326823326.5040972,0.0015668334764204945,0.7,19.1681468294729,2048-06-20 00:00:00,MOTHER FUND
161,国債証券,Government bond,B.0069.143,JP1201431D38,国庫債券　利付（２０年）第１４３回,JAPAN (20 YEAR ISSUE),339185456.6225,95.83600000000001,325061774.208726,0.001558388365918817,1.6,6.20911492703935,2033-03-20 00:00:00,MOTHER FUND
162,国債証券,Government bond,B.0068.76,JP1300761NA3,国庫債券　利付（３０年）第７６回,JAPAN (30 YEAR ISSUE),560393363.1155,57.903,324484569.0447164,0.0015556211693927707,1.4,19.7164789421611,2052-09-20 00:00:00,MOTHER FUND
163,国債証券,Government bond,B.0068.60,JP1300601JA9,国庫債券　利付（３０年）第６０回,JAPAN (30 YEAR ISSUE),567766959.9985,56.598,321344744.01995605,0.0015405684404106621,0.9,18.757298127787,2048-09-20 00:00:00,MOTHER FUND
164,国債証券,Government bond,B.0069.130,JP1201301B94,国庫債券　利付（２０年）第１３０回,JAPAN (20 YEAR ISSUE),324438262.8563,98.77,320447672.22315806,0.0015362677617014326,1.8,4.84917155746427,2031-09-20 00:00:00,MOTHER FUND
165,国債証券,Government bond,B.0068.81,JP1300811Q17,国庫債券　利付（３０年）第８１回,JAPAN (30 YEAR ISSUE),530898975.583,59.94100000000001,318226154.95421886,0.0015256175193743245,1.6,19.9317447955141,2053-12-20 00:00:00,MOTHER FUND
166,国債証券,Government bond,B.0069.185,JP1201851P76,国庫債券　利付（２０年）第１８５回,JAPAN (20 YEAR ISSUE),457163006.7521,69.38,317179694.0845694,0.0015206006500465769,1.1,14.7939409467164,2043-06-20 00:00:00,MOTHER FUND
167,国債証券,Government bond,B.0068.18,JP1300181540,国庫債券　利付（３０年）第１８回,JAPAN (30 YEAR ISSUE),324438262.8563,97.64500000000001,316797741.766025,0.0015187695210219347,2.3,7.70746047214274,2035-03-20 00:00:00,MOTHER FUND
168,国債証券,Government bond,B.0045.180,JP1051801R90,国庫債券　利付（５年）第１８０回,JAPAN (5 YEAR ISSUE),324438262.8563,97.179,315285859.4611143,0.0015115213608826914,1.1,3.77687563249052,2030-06-20 00:00:00,MOTHER FUND
169,国債証券,Government bond,B.0069.187,JP1201871Q14,国庫債券　利付（２０年）第１８７回,JAPAN (20 YEAR ISSUE),442415812.9859,70.935,313827656.941513,0.001504530548606373,1.3,14.891558888413,2043-12-20 00:00:00,MOTHER FUND
170,国債証券,Government bond,B.0068.49,JP1300491FC9,国庫債券　利付（３０年）第４９回,JAPAN (30 YEAR ISSUE),457163006.75200003,68.618,313696111.9731182,0.001503899904942286,1.4,16.084192684925,2045-12-20 00:00:00,MOTHER FUND
171,国債証券,Government bond,B.0068.74,JP1300741N49,国庫債券　利付（３０年）第７４回,JAPAN (30 YEAR ISSUE),589887750.6478,52.082,307225338.292388,0.0014728781754661264,1,20.5848706836397,2052-03-20 00:00:00,MOTHER FUND
172,国債証券,Government bond,B.0068.52,JP1300521G93,国庫債券　利付（３０年）第５２回,JAPAN (30 YEAR ISSUE),560393363.1154,54.687,306462318.48692507,0.0014692201594145818,0.5,18.3145683040826,2046-09-20 00:00:00,MOTHER FUND
173,国債証券,Government bond,B.0068.48,JP1300481F92,国庫債券　利付（３０年）第４８回,JAPAN (30 YEAR ISSUE),442415812.9858,69.088,305656236.87566406,0.0014653556994729965,1.4,15.8461728670225,2045-09-20 00:00:00,MOTHER FUND
174,国債証券,Government bond,B.0068.1,JP1300011W09,国庫債券　利付（３０年）第１回,JAPAN (30 YEAR ISSUE),294943875.3239,103.362,304859888.41229004,0.0014615379015065627,2.8,2.97600207133685,2029-09-20 00:00:00,MOTHER FUND
175,国債証券,Government bond,B.0068.73,JP1300731N17,国庫債券　利付（３０年）第７３回,JAPAN (30 YEAR ISSUE),634129331.9464,47.687,302397254.52527344,0.0014497317147951722,0.7,21.540230745789,2051-12-20 00:00:00,MOTHER FUND
176,国債証券,Government bond,B.0068.33,JP1300331A99,国庫債券　利付（３０年）第３３回,JAPAN (30 YEAR ISSUE),353932650.3887,85.293,301879775.496018,0.0014472508531166138,2,11.9041982642294,2040-09-20 00:00:00,MOTHER FUND
177,国債証券,Government bond,B.0054.2,JP1400021950,国庫債券　利付（４０年）第２回,JAPAN (40 YEAR ISSUE),398174231.6873,75.43900000000001,300378658.642557,0.0014400543039498818,2.2,16.5865858460398,2049-03-20 00:00:00,MOTHER FUND
178,国債証券,Government bond,B.0068.61,JP1300611K15,国庫債券　利付（３０年）第６１回,JAPAN (30 YEAR ISSUE),560393363.1154,53.20700000000001,298168496.712817,0.001429458500593773,0.7,19.5273631062565,2048-12-20 00:00:00,MOTHER FUND
179,国債証券,Government bond,B.0054.10,JP1400101H56,国庫債券　利付（４０年）第１０回,JAPAN (40 YEAR ISSUE),650351245.0893,45.769000000000005,297659261.3648759,0.0014270171601941588,0.9,23.734336649233,2057-03-20 00:00:00,MOTHER FUND
180,国債証券,Government bond,B.0054.13,JP1400131L54,国庫債券　利付（４０年）第１３回,JAPAN (40 YEAR ISSUE),811095657.1408,36.686,297558552.7786472,0.0014265343501513321,0.5,27.8436408668736,2060-03-20 00:00:00,MOTHER FUND
