Ticker,Name,Fee,TER,Bought,ROA,Net Margin,Operating Margin,Debt To Equity,Earnings Growth,Vol 1D,Vol 3D,Vol 5D,Vol 30D,Dividend yield,Avg Volume,Market cap,PE ratio,Forward PE ratio,PB,Price 1D,Price 3D,Price 5D,Price 7D,Price 30D,Target high %,Target low %,Target mean %,Current price,Avg Rating 1D,Avg Rating 7D,Avg Rating Score,Avg Rating Label,Growth,Sector,Note
1655,iShares S&P 500 ETF,,'0.066,,,,,,,-0.142678655009092,-0.186243980560558,-0.224653742256581,-0.0445631661901826,0.0085,1094218057.6,,26.937275,,,0.00515344449159475,0.00148331304167486,-0.00487528344671197,0.00034189147206586,0.00503837429123427,,,,877.7,,,,,,,
1656,iShares Core 7-10 Year US Treasury Bond ETF,,'0.154,,,,,,,0.678573656620246,-0.300257311885198,-0.388770569169563,-0.0883855917627571,0.0355,38623200,,,,,0.000626959247648867,0.00345801281162631,0.00345801281162631,0.00345801281162631,0.0152855255442278,,,,319.2,,,,,,,
1657,iShares Core MSCI Kokusai ETF,,'0.209,,,,,,,-0.200552892471947,-0.35260650965864,-0.111932238282326,-0.112556435254858,0.0105,8569080,,24.738321,,,0.00123034859876965,0.00191518467852257,-0.00353741496598639,0.00136724090784796,0.00964984835952578,,,,7324,,,,,,,
1658,iShares Core MSCI Emerging Markets IMI ETF,,'0.253,,,,,,,2.06388248499039,-0.0345547492129388,-0.187466306357948,-0.0792551148994154,0.0169,63048836,,16.33647,,,-0.000958083832335329,-0.0422502870264064,-0.0373874913454881,-0.0059580552907531,-0.0794526594570735,,,,4171,,,,,,,
1659,iShares US REIT ETF,,'0.22,,,,,,,1.57831070949412,0.62632461484236,0.138491998213992,-0.396375310743441,0.0196,34901000,,31.286682,,,-0.00281557954012201,0.0189403020858307,0.0152890587673196,0.0216346153846154,0.0773130544993663,,,,4250,,,,,,,
1672,WisdomTree Physical Gold,,,,,,,,,,,,,,309370200,,,,,,,,,,,,,61080,,,,,,,
1673,WisdomTree Physical Silver,,,,,,,,,-0.699037239506259,-0.0652881416883934,-0.439167029064289,-0.247909044064816,,42734208,,,,,0.00775558166862515,-0.00104834012813046,-0.0257866636373963,0.042041312272175,-0.153405725567621,,,,8576,,,,,,,
1678,NEXT FUNDS Nifty 50 Linked Exchange Traded Fund,,'1.12,,,,,,,-0.178050605485361,0.455438128683456,0.789875315474219,-0.187338423290891,0.0392,246282541.5,,,,,0.00958567149666642,0.0299684542586751,0.0219092331768388,0.0193568917993176,0.0225493657447293,,,,326.5,,,,,,,
1699,NEXT FUNDS NOMURA Crude Oil Long Index Linked Exchange,,'0.57,,,,,,,-0.737966767961584,-0.611328916589505,-0.477411884013503,0.025602588873475,0,264207427.2,,,,,-0.00435271295518689,-0.0646675580529572,-0.0424806201550387,0.0213328717257446,0.0381576309536977,,,,617.6,,,,,,,
2012,iShares 0-3 Month US Treasury Bond ETF,,'0.154,,,,,,,0.0639472557517316,0.0482379939078822,1.54884350159639,0.332686181080734,0,124997704,,,,,-0.00120822814365925,-0.000805789487112256,0.00323625833994373,0.00854008196681638,0.0243700691769569,,,,248,,,,,,,
