Ticker,Name,Fee,TER,Bought,Market cap,PE ratio,Forward PE ratio,PB,ROA,Net Margin,Operating Margin,Debt To Equity,Earnings Growth,Dividend yield,Vol 1D,Vol 3D,Vol 5D,Vol 30D,Avg Volume,Price 1D,Price 3D,Price 5D,Price 30D,Target high %,Target low %,Target mean %,Current price,Avg Rating 1D,Avg Rating 7D,Avg Rating,Score,Sector,Note
1655,iShares S&P 500 ETF,,'0.066%,,,27.53418,,,,,,,,0.0085,-0.705560794709761,0.224724704736743,-0.117611185632381,-0.114391331544593,1181089646,0.0018401380103508,-0.000229528056663128,0.00045938645613992,0.0408650670190647,,,,871.1,2.29,2.02,,0,,
1656,iShares Core 7-10 Year US Treasury Bond ETF,,'0.154%,,,,,,,,,,,0.0365,-0.661120759918681,-0.495533752185695,-0.633392202666451,0.176860861583448,25445035,-0.00250152540182911,0.00251410358981461,0.0047244094488189,0.0230917655192853,,,,319,2.38,2.29,,0,,
1657,iShares Core MSCI Kokusai ETF,,'0.209%,,,24.774189,,,,,,,,0.0105,2.27637467408647,-0.677248442988282,-0.672116859573281,-0.407734287831989,8797760,0.000691562932226833,-0.0034435261707989,-0.000138197899391929,0.0408574305855273,,,,7235,2.29,2.29,,0,,
1658,iShares Core MSCI Emerging Markets IMI ETF,,'0.253%,,,18.637135,,,,,,,,0.017,-0.80608685334599,-0.0195783479105332,0.242924661798834,0.504419091519685,65062872,-0.00491978609625669,0.0152771715408119,0.0206230802983765,0.0623430006850879,,,,4652,2.02,2.25,,0,,
1659,iShares US REIT ETF,,'0.22%,,,29.818842,,,,,,,,0.0207,0.910248912750493,0.123005034824338,-0.33520039131376,0.0116954449455491,43195014,0,-0.0157200811359026,-0.020686175580222,0.0283443708609272,,,,3882,2.42,2.29,,0,,
1678,NEXT FUNDS Nifty 50 Linked Exchange Traded Fund,,'1.12%,,,,,,,,,,,0.0412,-0.0463665127460329,-0.0465257559932084,-0.12882828743918,-0.0579189259418132,209023860,0.0062402496099844,0.0078125,0.0131951378199959,0.0416666461310444,,,,322.5,2.47,3.09,,0,,
1699,NEXT FUNDS NOMURA Crude Oil Long Index Linked Exchange,,'0.57%,,,,,,,,,,,0,-0.811400386530795,-0.753377515161723,-0.640044747423409,-0.78144001148008,284749376.4,0.0139534883720931,0.025078348113613,-0.0122504180482967,-0.0936249185837663,,,,588.6,3.27,2.69,,0,,
2012,iShares 0-3 Month US Treasury Bond ETF,,'0.154%,,,,,,,,,,,0,-0.145352831682969,-0.0988128809597283,-0.376007207598669,-0.297927660166787,83315264.4,-0.000409836065573747,0.00701900525672222,0.00868485079296167,0.0312896405919662,,,,243.9,2.25,2.23,,0,,
2018,GLOBAL X JAPAN CO LTD US REIT T,,'0.4125%,,,31.404737,,,,,,,,0.0217,-0.916120376816773,-0.477237292442442,-0.739351016244213,0.231318358781974,12631144,0,-0.0175038051750381,-0.0241874527588813,0.0229793977812995,,,,1291,2.82,2.14,,0,,
2019,GLOBAL X JAPAN CO LTD US PREFER,,'0.2575%,,,,,,,,,,,0.0533,-0.25484585975891,-0.245079226113823,-0.289701764175197,0.0901840555432641,2754657,-0.00285714285714286,0.0028735632183908,0.00479846449136276,0.0116964617144674,,,,1047,2.47,2.26,,0,,
