Ticker,Name,ISIN,Exchange,Currency,Region
SUPREMEIND,SUPREME INDUSTRIES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SUZLON,SUZLON ENERGY,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SWANCORP,SWAN CORP LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SWIGGY,SWIGGY LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SWIGGY,SWIGGY,INE00H001014,,INR,IN
SYNGENE,SYNGENE INTERNATIONAL LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SYRMA,SYRMA SGS TECHNOLOGY,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
TANLA,TANLA PLATFORMS LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
TARIL,TRANSFORMERS AND RECTIFIERS INDIA,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
TATA,TATA,INE081A01020,,INR,IN
TATACHEM,TATA CHEMICALS LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
TATACOMM,TATA COMMUNICATIONS LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
TATACONS,TATACONS,INE192A01025,,INR,IN
TATACONSUM,TATA CONSUMER PRODUCTS LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
TATAELXSI,TATA ELXSI LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
TATAINVEST,TATA INVESTMENT CORPORATION LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
TATAPOWER,TATA POWER LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
TATASTEEL,TATA STEEL LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
TATATECH,TATA TECHNOLOGIES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
TBOTEK,TBO TEK,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
TCOM,TCOM,INE151A01013,,INR,IN
TCS,TATA CONSULTANCY SERVICES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
TCS,TCS,INE467B01029,,INR,IN
